Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
195,Alexis Francisco Peña,MEX,DF,Necaxa,26,1996,33.5,1.70,0.96,1.19,0.51,0.00,0.84,1.19,70.0,0.36,1.13,0.81,0.33,1.79,3.49,5.07,0.03,https://fbref.com/en/players/ee246a94/Alexis-Francisco-Pena,ee246a94,Liga MX
196,Nicolás Freire,ARG,DF,UNAM,28,1994,31.8,1.70,0.88,1.35,0.31,0.03,1.07,1.51,70.8,0.44,1.48,0.82,0.66,1.95,3.65,4.15,0.00,https://fbref.com/en/players/653222cd/Nicolas-Freire,653222cd,Liga MX
197,Adonis Frías,ARG,DF,León,24,1998,11.6,1.98,1.38,1.47,0.52,0.00,0.86,1.21,71.4,0.34,1.98,1.12,0.86,1.98,3.97,3.10,0.00,https://fbref.com/en/players/1b2f1090/Adonis-Frias,1b2f1090,Liga MX
198,Raymundo Fulgencio,MEX,"FW,MF",UANL,22,2000,12.7,1.02,0.71,0.55,0.39,0.08,0.47,1.18,40.0,0.71,0.55,0.00,0.55,0.55,1.57,0.31,0.00,https://fbref.com/en/players/27b6a658/Raymundo-Fulgencio,27b6a658,Liga MX
199,Ramiro Funes Mori,ARG,DF,Cruz Azul,31,1991,22.4,1.07,0.71,0.71,0.36,0.00,0.63,1.12,56.0,0.49,1.56,0.98,0.58,1.38,2.46,4.20,0.09,https://fbref.com/en/players/89cbc961/Ramiro-Funes-Mori,89cbc961,Liga MX
200,Rogelio Funes Mori,MEX,FW,Monterrey,31,1991,19.8,0.40,0.10,0.00,0.25,0.15,0.05,0.35,14.3,0.30,0.40,0.10,0.30,0.25,0.66,1.16,0.00,https://fbref.com/en/players/bf9a2406/Rogelio-Funes-Mori,bf9a2406,Liga MX
201,Julio Furch,ARG,FW,Atlas,33,1989,20.8,0.14,0.05,0.00,0.05,0.10,0.10,0.53,18.2,0.43,0.58,0.14,0.43,0.24,0.38,1.11,0.00,https://fbref.com/en/players/84d35e44/Julio-Furch,84d35e44,Liga MX
202,Alam Galindo,MEX,FW,Tijuana,21,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,https://fbref.com/en/players/75a15d99/Alam-Galindo,75a15d99,Liga MX
203,José Galindo,MEX,DF,UNAM,24,1998,10.8,2.69,1.67,1.57,1.11,0.00,1.67,2.69,62.1,1.02,1.39,0.65,0.74,1.20,3.89,3.24,0.00,https://fbref.com/en/players/c06004ce/Jose-Galindo,c06004ce,Liga MX
204,Jesús Gallardo,MEX,DF,Monterrey,27,1994,24.8,2.46,1.53,1.21,1.01,0.24,1.05,2.18,48.1,1.13,0.85,0.08,0.77,1.49,3.95,2.34,0.00,https://fbref.com/en/players/d0846b6c/Jesus-Gallardo,d0846b6c,Liga MX
205,Isaias Galván,MEX,MF,UANL,17,2005,0.2,5.00,0.00,0.00,5.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,https://fbref.com/en/players/bf9e5df6/Isaias-Galvan,bf9e5df6,Liga MX
206,Juan Gamboa,MEX,"MF,DF",Toluca,21,2001,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/034b513a/Juan-Gamboa,034b513a,Liga MX
207,Brian García,MEX,DF,Toluca,24,1997,14.8,1.89,0.81,1.28,0.54,0.07,1.08,1.96,55.2,0.88,1.35,0.41,0.95,1.22,3.11,1.55,0.00,https://fbref.com/en/players/dfe2cfc8/Brian-Garcia,dfe2cfc8,Liga MX
208,Brian García,MEX,DF,Necaxa,24,1997,17.0,1.53,1.06,1.06,0.35,0.12,1.00,1.29,77.3,0.29,1.24,0.41,0.82,1.71,3.24,2.53,0.00,https://fbref.com/en/players/dfe2cfc8/Brian-Garcia,dfe2cfc8,Liga MX
209,Denzell García,MEX,MF,FC Juárez,18,2003,10.5,2.29,1.33,1.05,0.95,0.29,1.43,2.76,51.7,1.33,1.24,0.29,0.95,1.52,3.81,1.33,0.00,https://fbref.com/en/players/86fc5e05/Denzell-Garcia,86fc5e05,Liga MX
210,Emiliano García,MEX,MF,Puebla,18,2003,0.2,5.00,5.00,0.00,5.00,0.00,0.00,0.00,,0.00,5.00,0.00,5.00,5.00,10.0,0.00,0.00,https://fbref.com/en/players/d35757d7/Emiliano-Garcia,d35757d7,Liga MX
211,Francisco García,MEX,FW,América,18,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1543b95a/Francisco-Garcia,1543b95a,Liga MX
212,Gilberto García,MEX,MF,Guadalajara,21,2000,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,https://fbref.com/en/players/75f4c738/Gilberto-Garcia,75f4c738,Liga MX
213,Jorge García,MEX,MF,Cruz Azul,20,2002,0.2,5.00,0.00,5.00,0.00,0.00,5.00,10.0,50.0,5.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,https://fbref.com/en/players/89b04262/Jorge-Garcia,89b04262,Liga MX
214,José García,MEX,DF,Atlético,26,1996,11.0,1.55,0.91,1.18,0.36,0.00,0.55,1.09,50.0,0.55,1.00,0.82,0.18,1.36,2.91,4.55,0.00,https://fbref.com/en/players/0a9a98f7/Jose-Garcia,0a9a98f7,Liga MX
215,Alberto García Jr.,MEX,"FW,MF",Querétaro,28,1993,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,3.33,0.00,3.33,0.00,0.00,3.33,0.00,https://fbref.com/en/players/a982b2e9/Alberto-Garcia-Jr,a982b2e9,Liga MX
216,Luis García,MEX,"MF,DF",Puebla,29,1993,8.3,1.20,0.72,0.12,0.96,0.12,0.36,1.08,33.3,0.72,0.24,0.00,0.24,0.96,2.17,1.81,0.00,https://fbref.com/en/players/1849f698/Luis-Garcia,1849f698,Liga MX
217,Marco García,MEX,MF,UNAM,22,2000,4.6,1.52,0.43,0.65,0.65,0.22,0.65,2.61,25.0,1.96,1.09,0.22,0.87,0.65,2.17,0.43,0.00,https://fbref.com/en/players/2fcbe28b/Marco-Garcia,2fcbe28b,Liga MX
218,Matías García,ARG,"MF,DF",FC Juárez,30,1991,9.1,2.64,1.98,0.88,1.54,0.22,1.21,1.98,61.1,0.77,1.21,0.22,0.99,0.77,3.41,0.22,0.00,https://fbref.com/en/players/91e7fc9a/Matias-Garcia,91e7fc9a,Liga MX
219,Uziel García,MEX,DF,Atlético,21,2001,12.0,2.17,1.25,1.42,0.58,0.17,1.17,2.00,58.3,0.83,0.75,0.17,0.58,1.08,3.25,3.92,0.00,https://fbref.com/en/players/7293cfc3/Uziel-Garcia,7293cfc3,Liga MX
220,Bryan Garnica,MEX,"MF,FW",Necaxa,26,1996,23.4,2.14,1.03,1.07,0.81,0.26,1.28,3.42,37.5,2.14,1.11,0.04,1.07,0.94,3.08,0.81,0.00,https://fbref.com/en/players/e2190ad8/Bryan-Garnica,e2190ad8,Liga MX
221,Jesús Garza,MEX,DF,UANL,22,2000,13.6,3.09,1.84,1.47,1.32,0.29,1.76,3.24,54.5,1.47,1.25,0.15,1.10,1.62,4.71,2.35,0.00,https://fbref.com/en/players/90271b6f/Jesus-Garza,90271b6f,Liga MX
222,André-Pierre Gignac,FRA,FW,UANL,36,1985,29.0,0.03,0.03,0.00,0.00,0.03,0.03,0.14,25.0,0.10,0.34,0.07,0.28,0.14,0.17,0.72,0.00,https://fbref.com/en/players/585e1b85/Andre-Pierre-Gignac,585e1b85,Liga MX
223,Milton Giménez,ARG,FW,Necaxa,25,1996,16.6,1.08,0.54,0.18,0.66,0.24,0.36,1.20,30.0,0.84,1.69,0.12,1.57,0.18,1.27,1.27,0.00,https://fbref.com/en/players/526f7e39/Milton-Gimenez,526f7e39,Liga MX
224,Santiago Giménez,MEX,FW,Cruz Azul,21,2001,4.5,0.22,0.00,0.00,0.22,0.00,0.22,0.22,100.0,0.00,1.11,0.00,1.11,0.00,0.22,1.11,0.00,https://fbref.com/en/players/37337aea/Santiago-Gimenez,37337aea,Liga MX
225,Rodrigo Godínez,MEX,DF,Tijuana,29,1992,12.6,1.27,0.79,0.48,0.79,0.00,0.48,1.03,46.2,0.56,1.51,1.03,0.48,1.59,2.86,4.68,0.00,https://fbref.com/en/players/e5cc2715/Rodrigo-Godinez,e5cc2715,Liga MX
226,Alejandro Gómez,MEX,DF,Atlas,20,2002,4.0,1.75,1.50,0.75,1.00,0.00,1.25,1.75,71.4,0.50,0.50,0.00,0.50,0.50,2.25,3.75,0.25,https://fbref.com/en/players/5b04fbf2/Alejandro-Gomez,5b04fbf2,Liga MX
227,Diego Gómez,MEX,"MF,DF",Necaxa,18,2003,4.0,2.50,1.25,1.25,1.25,0.00,0.75,1.75,42.9,1.00,1.25,0.25,1.00,1.50,4.00,1.25,0.00,https://fbref.com/en/players/fa054cd3/Diego-Gomez,fa054cd3,Liga MX
228,Enrique Gomez,MEX,MF,Toluca,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,https://fbref.com/en/players/59ffa68e/Enrique-Gomez,59ffa68e,Liga MX
229,Jaime Gómez Valencia,MEX,"MF,DF",FC Juárez,29,1993,8.8,2.39,1.36,1.25,1.02,0.11,1.02,1.70,60.0,0.68,1.82,0.11,1.70,0.45,2.84,1.70,0.00,https://fbref.com/en/players/b083864c/Jaime-Gomez-Valencia,b083864c,Liga MX
230,Alfonso González,MEX,"MF,FW",Monterrey,27,1994,25.3,2.37,1.46,0.83,1.26,0.28,0.95,1.90,50.0,0.95,1.78,0.16,1.62,0.95,3.32,0.71,0.00,https://fbref.com/en/players/90be7877/Alfonso-Gonzalez,90be7877,Liga MX
231,Bryan González,MEX,"DF,MF",Pachuca,19,2003,2.0,3.50,1.50,1.00,2.00,0.50,1.50,3.00,50.0,1.50,3.50,0.50,3.00,2.00,5.50,0.00,0.00,https://fbref.com/en/players/6bfe53bb/Bryan-Gonzalez,6bfe53bb,Liga MX
232,Pablo González Díaz,MEX,MF,Puebla,30,1992,7.2,2.08,0.83,1.25,0.69,0.14,1.53,2.36,64.7,0.83,1.39,0.42,0.97,3.06,5.14,2.92,0.00,https://fbref.com/en/players/1ab588a6/Pablo-Gonzalez-Diaz,1ab588a6,Liga MX
233,Hugo González Durán,MEX,GK,Necaxa,31,1990,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.0,0.06,0.00,0.00,0.00,0.00,0.00,0.50,0.06,https://fbref.com/en/players/24c6fb79/Hugo-Gonzalez-Duran,24c6fb79,Liga MX
234,Carlos González Espínola,PAR,FW,Toluca,29,1993,24.0,0.83,0.25,0.13,0.46,0.25,0.17,0.54,30.8,0.38,0.46,0.04,0.42,0.42,1.25,0.96,0.00,https://fbref.com/en/players/5c059b5d/Carlos-Gonzalez-Espinola,5c059b5d,Liga MX
235,Fernando González,MEX,MF,UANL,21,2001,0.1,10.0,10.0,0.00,10.0,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,https://fbref.com/en/players/3a23190a/Fernando-Gonzalez,3a23190a,Liga MX
236,Jair González,MEX,"MF,DF",Santos,20,2002,15.1,1.52,0.79,0.13,0.99,0.40,0.46,1.85,25.0,1.39,0.99,0.13,0.86,0.33,1.85,1.06,0.00,https://fbref.com/en/players/7c2d1ba0/Jair-Gonzalez,7c2d1ba0,Liga MX
237,José González,MEX,"FW,MF",Guadalajara,23,1998,5.5,0.36,0.36,0.00,0.18,0.18,0.36,0.91,40.0,0.55,1.09,0.18,0.91,0.55,0.91,0.55,0.00,https://fbref.com/en/players/e7d21d61/Jose-Gonzalez,e7d21d61,Liga MX
238,José González,MEX,FW,UNAM,17,2004,1.0,4.00,2.00,1.00,3.00,0.00,3.00,3.00,100.0,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,https://fbref.com/en/players/9feaac78/Jose-Gonzalez,9feaac78,Liga MX
239,Lucas González,ARG,MF,Santos,22,2000,4.7,1.49,1.06,0.64,0.85,0.00,0.85,1.70,50.0,0.85,0.85,0.21,0.64,1.28,2.77,0.85,0.00,https://fbref.com/en/players/528b1be4/Lucas-Gonzalez,528b1be4,Liga MX
240,Fernando Gorriarán,URU,MF,Santos,27,1994,15.3,1.90,1.44,0.72,0.92,0.26,0.59,1.57,37.5,0.98,1.18,0.26,0.92,1.11,3.01,1.18,0.00,https://fbref.com/en/players/2d53386a/Fernando-Gorriaran,2d53386a,Liga MX
241,Fernando Gorriarán,URU,"MF,FW",UANL,27,1994,12.2,1.31,0.49,0.25,0.74,0.33,0.41,1.23,33.3,0.82,1.31,0.08,1.23,0.41,1.72,0.49,0.00,https://fbref.com/en/players/2d53386a/Fernando-Gorriaran,2d53386a,Liga MX
242,Ismael Govea,MEX,DF,Tijuana,25,1997,25.5,1.73,1.14,0.98,0.67,0.08,0.98,1.76,55.6,0.78,1.10,0.47,0.63,1.14,2.86,2.94,0.00,https://fbref.com/en/players/93ffd0e4/Ismael-Govea,93ffd0e4,Liga MX
243,Omar Govea,MEX,MF,Monterrey,26,1996,3.6,2.22,1.39,0.83,1.39,0.00,1.67,2.78,60.0,1.11,0.83,0.28,0.56,1.94,4.17,0.56,0.00,https://fbref.com/en/players/f5fc1426/Omar-Govea,f5fc1426,Liga MX
244,Axel Grijalva,MEX,DF,Monterrey,22,2000,0.6,3.33,3.33,3.33,0.00,0.00,1.67,1.67,100.0,0.00,1.67,0.00,1.67,1.67,5.00,5.00,0.00,https://fbref.com/en/players/ccceb42b/Axel-Grijalva,ccceb42b,Liga MX
245,Javier Güemez,MEX,MF,Atlético,30,1991,27.0,1.52,0.74,0.70,0.70,0.11,0.85,1.93,44.2,1.07,1.30,0.48,0.81,1.15,2.67,2.22,0.04,https://fbref.com/en/players/156637d3/Javier-Guemez,156637d3,Liga MX
246,Rafael Guerrero,MEX,DF,Cruz Azul,19,2003,9.3,1.29,0.86,0.97,0.32,0.00,0.75,1.08,70.0,0.32,1.29,0.86,0.43,2.37,3.66,2.37,0.00,https://fbref.com/en/players/74a8b7fc/Rafael-Guerrero,74a8b7fc,Liga MX
247,Emanuel Gularte,URU,DF,Puebla,24,1997,17.4,2.30,1.78,1.67,0.57,0.06,1.09,1.72,63.3,0.63,1.44,0.86,0.57,0.92,3.22,4.77,0.00,https://fbref.com/en/players/b12f009b/Emanuel-Gularte,b12f009b,Liga MX
248,Alexis Gutiérrez,MEX,MF,Cruz Azul,22,2000,3.5,1.43,0.86,1.14,0.29,0.00,0.86,1.71,50.0,0.86,0.57,0.00,0.57,0.86,2.29,1.43,0.00,https://fbref.com/en/players/b40ff033/Alexis-Gutierrez,b40ff033,Liga MX
249,Carlos Gutiérrez,MEX,"DF,FW",UNAM,23,1999,3.4,1.76,1.47,0.29,1.47,0.00,1.18,3.24,36.4,2.06,2.94,0.00,2.94,0.88,2.65,0.59,0.29,https://fbref.com/en/players/6bd1f932/Carlos-Gutierrez,6bd1f932,Liga MX
250,Edson Gutiérrez,MEX,DF,Monterrey,26,1996,6.5,1.85,1.23,0.92,0.92,0.00,0.77,1.23,62.5,0.46,0.77,0.46,0.31,1.23,3.08,1.08,0.00,https://fbref.com/en/players/d631ebf2/Edson-Gutierrez,d631ebf2,Liga MX
251,Gustavo Gutiérrez,MEX,GK,Toluca,25,1996,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,https://fbref.com/en/players/aaba5eaf/Gustavo-Gutierrez,aaba5eaf,Liga MX
252,Ricardo Gutiérrez,MEX,GK,Mazatlán,25,1997,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.0,0.32,0.00,0.00,0.00,0.16,0.16,0.72,0.16,https://fbref.com/en/players/aab63918/Ricardo-Gutierrez,aab63918,Liga MX
253,Carlos Guzmán,MEX,DF,Toluca,28,1994,4.8,1.88,1.25,0.63,1.04,0.21,1.04,1.67,62.5,0.63,1.25,0.00,1.25,1.04,2.92,3.54,0.00,https://fbref.com/en/players/5ed4bcb5/Carlos-Guzman,5ed4bcb5,Liga MX
254,Carlos Guzmán,MEX,DF,Querétaro,28,1994,4.3,3.02,2.09,1.40,1.63,0.00,1.63,3.95,41.2,2.33,0.70,0.23,0.47,1.40,4.42,1.86,0.00,https://fbref.com/en/players/5ed4bcb5/Carlos-Guzman,5ed4bcb5,Liga MX
255,Jorge Guzmán,MEX,"FW,MF",Atlas,18,2003,0.5,6.00,6.00,6.00,0.00,0.00,2.00,4.00,50.0,2.00,2.00,0.00,2.00,0.00,6.00,0.00,0.00,https://fbref.com/en/players/43837597/Jorge-Guzman,43837597,Liga MX
256,Nahuel Guzmán,ARG,GK,UANL,36,1986,32.5,0.06,0.06,0.06,0.00,0.00,0.03,0.03,100.0,0.00,0.00,0.00,0.00,0.00,0.06,0.31,0.03,https://fbref.com/en/players/d8f11068/Nahuel-Guzman,d8f11068,Liga MX
257,Víctor Guzmán,MEX,"MF,FW",Pachuca,27,1995,9.5,1.37,0.53,0.21,1.05,0.11,0.53,1.37,38.5,0.84,0.95,0.00,0.95,0.42,1.79,0.00,0.00,https://fbref.com/en/players/67dfb898/Victor-Guzman,67dfb898,Liga MX
258,Víctor Guzmán,MEX,DF,Tijuana,20,2002,15.5,1.35,0.77,1.10,0.26,0.00,0.71,0.84,84.6,0.13,1.35,0.77,0.58,1.42,2.77,3.16,0.00,https://fbref.com/en/players/416a75fb/Victor-Guzman,416a75fb,Liga MX
259,Víctor Guzmán,MEX,"MF,FW",Guadalajara,27,1995,13.2,0.98,0.53,0.30,0.68,0.00,0.53,2.73,19.4,2.20,1.74,0.38,1.36,0.53,1.52,1.36,0.00,https://fbref.com/en/players/67dfb898/Victor-Guzman,67dfb898,Liga MX
260,Víctor Guzmán,MEX,DF,Monterrey,20,2002,13.7,1.31,0.80,1.09,0.22,0.00,0.66,0.95,69.2,0.29,0.73,0.44,0.29,1.31,2.63,4.82,0.07,https://fbref.com/en/players/416a75fb/Victor-Guzman,416a75fb,Liga MX
261,Abel Hernández,URU,FW,Atlético,31,1990,14.1,0.57,0.21,0.07,0.21,0.28,0.35,0.57,62.5,0.21,0.50,0.00,0.50,0.14,0.71,1.35,0.00,https://fbref.com/en/players/a36da810/Abel-Hernandez,a36da810,Liga MX
262,Daniel Hernández,MEX,MF,Puebla,20,2002,0.1,10.0,0.00,10.0,0.00,0.00,10.0,10.0,100.0,0.00,10.0,0.00,10.0,0.00,10.0,0.00,0.00,https://fbref.com/en/players/67892e21/Daniel-Hernandez,67892e21,Liga MX
263,Elías Hernández,MEX,MF,León,34,1988,7.7,1.17,0.52,0.52,0.39,0.26,1.04,1.82,57.1,0.78,0.39,0.00,0.39,0.65,1.82,0.52,0.00,https://fbref.com/en/players/09b2bf95/Elias-Hernandez,09b2bf95,Liga MX
264,Fernando Hernández,MEX,GK,Monterrey,24,1998,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/46beb4b3/Fernando-Hernandez,46beb4b3,Liga MX
265,Illian Hernandez,MEX,"FW,MF",Pachuca,22,2000,7.1,0.28,0.28,0.00,0.28,0.00,0.14,0.42,33.3,0.28,0.28,0.00,0.28,0.14,0.42,0.99,0.00,https://fbref.com/en/players/2307f286/Illian-Hernandez,2307f286,Liga MX
266,Jesús Hernández,MEX,"FW,MF",Pachuca,20,2001,12.4,1.85,1.13,0.81,0.65,0.40,0.81,1.94,41.7,1.13,1.94,0.16,1.77,0.73,2.58,0.08,0.00,https://fbref.com/en/players/2e7edd56/Jesus-Hernandez,2e7edd56,Liga MX
267,Alberto Herrera,MEX,"DF,MF",Puebla,21,2001,1.5,2.00,0.00,1.33,0.67,0.00,0.67,2.00,33.3,1.33,2.00,0.00,2.00,1.33,3.33,0.00,0.00,https://fbref.com/en/players/85fd4dbf/Alberto-Herrera,85fd4dbf,Liga MX
268,Ozziel Herrera,MEX,"MF,FW",Atlas,21,2001,23.8,1.72,1.09,0.63,0.76,0.34,0.71,1.68,42.5,0.97,1.05,0.17,0.88,0.55,2.27,0.92,0.00,https://fbref.com/en/players/f2780738/Ozziel-Herrera,f2780738,Liga MX
269,Higor,BRA,MF,UNAM,28,1994,18.7,2.89,1.60,0.80,1.82,0.27,1.23,2.62,46.9,1.39,2.46,0.59,1.87,2.03,4.92,1.39,0.00,https://fbref.com/en/players/fb8b684d/Higor,fb8b684d,Liga MX
270,Marino Hinestroza,COL,"FW,MF",Pachuca,20,2002,7.9,1.27,1.01,0.38,0.63,0.25,0.76,1.65,46.2,0.89,0.76,0.00,0.76,0.63,1.90,0.13,0.00,https://fbref.com/en/players/f397ba12/Marino-Hinestroza,f397ba12,Liga MX
271,César Huerta,MEX,"MF,FW",UNAM,21,2000,17.2,2.97,1.51,1.34,1.40,0.23,1.22,2.38,51.2,1.16,0.76,0.12,0.64,0.47,3.43,0.64,0.00,https://fbref.com/en/players/de2f44ce/Cesar-Huerta,de2f44ce,Liga MX
272,Valber Huerta,CHI,DF,Toluca,28,1993,34.0,1.00,0.65,0.59,0.35,0.06,0.32,0.88,36.7,0.56,1.53,0.91,0.62,1.71,2.71,4.18,0.03,https://fbref.com/en/players/18679d62/Valber-Huerta,18679d62,Liga MX
273,Rodrigo Huescas,MEX,"DF,MF",Cruz Azul,18,2003,15.4,2.27,1.17,1.04,0.97,0.26,1.23,2.73,45.2,1.49,0.84,0.19,0.65,0.84,3.12,1.36,0.00,https://fbref.com/en/players/9e02eca8/Rodrigo-Huescas,9e02eca8,Liga MX
274,Avilés Hurtado,COL,"FW,MF",Pachuca,35,1987,23.9,2.38,1.63,0.79,1.30,0.29,0.88,1.80,48.8,0.92,1.30,0.00,1.30,0.54,2.93,0.29,0.00,https://fbref.com/en/players/4641e9a2/Aviles-Hurtado,4641e9a2,Liga MX
275,Nicolás Ibáñez,ARG,FW,Pachuca,27,1994,16.3,0.92,0.61,0.06,0.61,0.25,0.18,0.49,37.5,0.31,0.49,0.00,0.49,0.25,1.17,0.74,0.00,https://fbref.com/en/players/0cab947b/Nicolas-Ibanez,0cab947b,Liga MX
276,Nicolás Ibáñez,ARG,FW,UANL,27,1994,8.8,1.48,0.91,0.11,0.80,0.57,0.57,1.14,50.0,0.57,0.57,0.00,0.57,0.23,1.70,0.57,0.00,https://fbref.com/en/players/0cab947b/Nicolas-Ibanez,0cab947b,Liga MX
277,Javier Ibarra,MEX,MF,León,24,1998,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e8655b7e/Javier-Ibarra,e8655b7e,Liga MX
278,Renato Ibarra,ECU,"FW,MF",Tijuana,31,1991,6.5,1.23,1.08,0.46,0.62,0.15,0.62,1.69,36.4,1.08,0.77,0.00,0.77,0.62,1.85,0.77,0.00,https://fbref.com/en/players/f2f06df9/Renato-Ibarra,f2f06df9,Liga MX
279,Romario Ibarra,ECU,"FW,MF",Pachuca,27,1994,5.6,1.96,1.07,0.54,1.07,0.36,0.89,1.43,62.5,0.54,1.43,0.00,1.43,0.18,2.14,0.36,0.00,https://fbref.com/en/players/b494ccf5/Romario-Ibarra,b494ccf5,Liga MX
280,Juan Ignacio Dinenno,ARG,FW,UNAM,27,1994,30.9,0.45,0.23,0.10,0.26,0.10,0.16,0.45,35.7,0.29,0.19,0.10,0.10,0.03,0.49,0.68,0.00,https://fbref.com/en/players/fc2c5692/Juan-Ignacio-Dinenno,fc2c5692,Liga MX
281,Fernando Illescas,MEX,"FW,DF",Mazatlán,23,1999,2.0,4.00,2.50,2.00,2.00,0.00,1.00,6.50,15.4,5.50,2.00,0.50,1.50,1.00,5.00,1.50,0.00,https://fbref.com/en/players/2782b079/Fernando-Illescas,2782b079,Liga MX
282,Andrés Iniestra,MEX,MF,Atlético,26,1996,9.8,1.63,1.02,0.51,1.12,0.00,0.82,1.53,53.3,0.71,1.02,0.20,0.82,0.51,2.14,1.33,0.10,https://fbref.com/en/players/222c792f/Andres-Iniestra,222c792f,Liga MX
283,Jefferson Intriago,ECU,MF,Mazatlán,26,1996,25.6,1.60,0.98,0.23,1.21,0.16,0.59,1.72,34.1,1.13,0.74,0.12,0.63,0.47,2.07,1.05,0.04,https://fbref.com/en/players/656f6c17/Jefferson-Intriago,656f6c17,Liga MX
284,Hugo Isaác Rodríguez,MEX,DF,Santos,32,1990,27.8,0.86,0.32,0.65,0.22,0.00,0.58,1.55,37.2,0.97,1.29,0.97,0.32,1.69,2.55,4.46,0.00,https://fbref.com/en/players/a7c11793/Hugo-Isaac-Rodriguez,a7c11793,Liga MX
285,Mauricio Isais,MEX,DF,Pachuca,21,2001,29.2,2.26,1.34,1.40,0.72,0.14,1.13,1.82,62.3,0.68,1.13,0.17,0.96,1.27,3.53,1.61,0.00,https://fbref.com/en/players/c91c9e95/Mauricio-Isais,c91c9e95,Liga MX
286,Omar Israel Mendoza,MEX,DF,Querétaro,33,1988,22.5,2.18,1.11,1.38,0.67,0.13,0.84,1.96,43.2,1.11,1.02,0.40,0.62,1.20,3.38,2.09,0.04,https://fbref.com/en/players/e2ab721a/Omar-Israel-Mendoza,e2ab721a,Liga MX
287,José Iván Rodríguez,MEX,MF,León,26,1996,21.1,1.71,0.90,0.66,1.00,0.05,0.52,1.90,27.5,1.37,1.47,0.43,1.04,1.56,3.27,2.18,0.00,https://fbref.com/en/players/2e541097/Jose-Ivan-Rodriguez,2e541097,Liga MX
288,Kenneth Jaime,MEX,DF,UANL,18,2004,0.5,12.0,12.0,8.00,2.00,2.00,6.00,8.00,75.0,2.00,2.00,0.00,2.00,2.00,14.0,4.00,0.00,https://fbref.com/en/players/77e40b36/Kenneth-Jaime,77e40b36,Liga MX
289,Cornelia Jensen,DEN,FW,Toluca,19,2002,2.3,,0.00,,,,,,,,,,,0.00,,,,https://fbref.com/en/players/09a7077f/Cornelia-Jensen,09a7077f,Liga MX
290,José de Jesús Godínez,MEX,FW,Necaxa,25,1997,2.4,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.0,1.25,0.00,0.00,0.00,0.00,0.00,1.25,0.00,https://fbref.com/en/players/92f7b073/Jose-de-Jesus-Godinez,92f7b073,Liga MX
291,Cristian Jiménez,MEX,MF,Cruz Azul,20,2002,0.5,4.00,0.00,2.00,2.00,0.00,0.00,6.00,0.0,6.00,2.00,2.00,0.00,0.00,4.00,2.00,0.00,https://fbref.com/en/players/0f53eefe/Cristian-Jimenez,0f53eefe,Liga MX
292,Jaiber Jiménez,MEX,DF,Cruz Azul,27,1995,3.0,1.33,1.33,1.33,0.00,0.00,1.33,1.67,80.0,0.33,2.33,0.67,1.67,2.00,3.33,2.67,0.00,https://fbref.com/en/players/c80532f4/Jaiber-Jimenez,c80532f4,Liga MX
293,Oscar Jiménez,MEX,GK,América,33,1988,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.09,0.00,0.09,0.00,0.00,0.64,0.00,https://fbref.com/en/players/363ba1be/Oscar-Jimenez,363ba1be,Liga MX
